Pedido,Data,Total_custo,Valor_liquido,Forma_pagamento,Cliente,Lucro,Percentual_lucro
23323,2020-10-22 00:00:00,113.4,113.4,DINHEIRO EM 18/12/2020,ALFA,32.7,0.28835978835978837
23324,2020-10-22 00:00:00,1572.1,1520,DEBITO,PEDRO,509.55,0.3352302631578947
23325,2020-10-22 00:00:00,26,26,DEBITO,01 TABUAS DE 30CM,8.83,0.3396153846153846
23326,2020-10-22 00:00:00,11690.5,11000,TRANSFER ITAU 22/10/2020,ENILSON,5970.61,0.5427827272727273
23327,2020-10-22 00:00:00,42.5,42.5,DINHEIRO,50 ESTRIBOS 9X25 - APOIO TINTAS,23.5,0.5529411764705883
23328,2020-10-22 00:00:00,0,0,CANCELADO,SEBASTIAO,0.0,
23329,2020-10-22 00:00:00,1494.98,1420,DINHEIRO,PRIMOSUL,456.61,0.321556338028169
23330,2020-10-22 00:00:00,101.4,100,DEBITO,ALEX - 6 METROS 5/16,41.02,0.4102
23331,2020-10-22 00:00:00,226.8,226.8,CHEQUE,AABM,65.4,0.28835978835978837
23332,2020-10-22 00:00:00,162.9,160,DEBITO,GENELICE / MARISA,55.59,0.3474375
23333,2020-10-22 00:00:00,736.3,730,CREDITO 02X,LICÍNIO,259.21,0.3550821917808219
23334,2020-10-23 00:00:00,207.8,207.8,CREDITO ,ZEN,64.5,0.3103946102021174
23335,2020-10-23 00:00:00,710.34,710.34,DINHEIRO EM 18/12/2020,ALFA,251.04,0.3534082270462032
23336,2020-10-23 00:00:00,453.6,453.6,DINHEIRO EM 18/12/2020,ALFA,130.8,0.28835978835978837
23337,2020-10-23 00:00:00,143.1,143.1,DINHEIRO EM 18/12/2020,ALFA,82.71,0.5779874213836478
23338,2020-10-23 00:00:00,600,600,DEBITO,JESUS VAZQUES,257.4,0.42899999999999994
23339,2020-10-23 00:00:00,24,24,DINHEIRO,6 METROS FERRO 5/16,16.25,0.6770833333333334
23340,2020-10-23 00:00:00,350,350,DINHEIRO,UFS - 2 BARRAS 5/8,179.7,0.5134285714285713
23341,2020-10-23 00:00:00,331.65,331.65,DEBITO,NILO,118.51,0.3573345394240917
23342,2020-10-23 00:00:00,330,330,DEBITO,LUCIANO - PM,217.2,0.6581818181818182
23343,2020-10-23 00:00:00,199.5,199.5,CREDITO,CASA CENTRAL PERDIZES - 5 TELAS 20X20,71.0,0.3558897243107769
23344,2020-10-23 00:00:00,377,360,DINHEIRO,ELSON,115.5,0.32083333333333336
23345,2020-10-23 00:00:00,28,28,DINHEIRO,02 B 4.2MM,12.0,0.42857142857142855
23346,2020-10-23 00:00:00,59.7,59.7,DINHEIRO,"01 3/8 9X15 3,00M",19.35,0.3241206030150754
23347,2020-10-23 00:00:00,274,266,DEBITO,HELENO,101.32,0.38090225563909774
23348,2020-10-23 00:00:00,244.5,244.5,TRANSFER ITAU 23/10/2020,DONIZETE,108.75,0.4447852760736196
23349,2020-10-23 00:00:00,8446.5,8211.17,TRANSFER ITAU 26/10/2020,ISRAEL,4355.95,0.5304907826777426
23350,2020-10-23 00:00:00,286.1,286.1,TRANSFER ITAU 23/10/2020,JANIO,107.93,0.37724571828032155
23351,2020-10-24 00:00:00,2632.5,2500,TRANSFER ITAU 23/10/2020,JUNIOR,715.0,0.286
23352,2020-10-24 00:00:00,225,225,DEBITO,JESUS VAZQUES,96.5,0.4288888888888889
23353,2020-10-24 00:00:00,2901.11,2901.11,TRANSFER BRAD EM 29/10/2020,INOVE MOEMA,1001.24,0.3451230735821806
23354,2020-10-24 00:00:00,1562,1450,TRANSFER BRAD EM 26/10/2020,LUIS KANEKO,409.55,0.282448275862069
23355,2020-10-24 00:00:00,1939.8,1939.8,DEBITO,SALETE,757.85,0.3906846066604805
23356,2020-10-24 00:00:00,1511.6,1511.6,DINHEIRO EM 18/12/2020,ALFA,381.8,0.2525800476316486
23357,2020-10-24 00:00:00,330,330,DEBITO,GENELICE / ALINE,128.25,0.3886363636363636
23358,2020-10-24 00:00:00,779.1,779.1,CHEQUE,AABM,297.43,0.38176100628930815
23359,2020-10-26 00:00:00,84,84,DEBITO,02 ARM / 01 AÇO 17X21 E 02 MTS 3/8 9X20,32.0,0.38095238095238093
23360,2020-10-26 00:00:00,32,32,DINHEIRO,WILSON - VIZINHO,15.0,0.46875
23361,2020-10-26 00:00:00,280.3,280.3,DEBITO,OLIVACIO,111.81,0.3988940420977524
23362,2020-10-26 00:00:00,570,570,CREDITO 3 X ,GIVANILDO,275.1,0.48263157894736847
23363,2020-10-26 00:00:00,1707.21,1707.21,CHEQUE,CHARLES,947.81,0.5551806749023259
23364,2020-10-26 00:00:00,869.75,800,DEBITO,MARCIO / CHARLES,295.45,0.3693125
23365,2020-10-26 00:00:00,102,102,CHEQUE,AABM,24.9,0.24411764705882352
23366,2020-10-26 00:00:00,489,489,DEBITO,GENELICE,151.08,0.30895705521472394
23367,2020-10-26 00:00:00,2465,2465,BOLETO PARA 23/11/2020,NEOREX,1198.5,0.4862068965517241
23368,2020-10-26 00:00:00,43.5,43.5,CREDITO,1 BARRA 5/16,19.0,0.4367816091954023
23369,2020-10-26 00:00:00,55,55,"$ 45,00 CR E 10,00 $","02 B 4,2 E 1 5MM",27.69,0.5034545454545455
23370,2020-10-26 00:00:00,1716,1650,TRANSFER ITAU 26/10/2020,JURANDIR,626.64,0.37978181818181816
23371,2020-10-26 00:00:00,1404.37,1450,DINHEIRO,EMERSON - CAMBUCI,531.99,0.3668896551724138
23372,2020-10-26 00:00:00,396,396,CREDITO 3 X ,SONIA,153.9,0.38863636363636367
23373,2020-10-26 00:00:00,1776.44,1600,TRANSFER ITAU 30/10/2020,EDINAEL,749.86,0.4686625
23374,2020-10-26 00:00:00,100,100,DINHEIRO,2 BARRAS 3/8,28.6,0.28600000000000003
23375,2020-10-26 00:00:00,746.5,746.5,DEBITO,JOSE AGNALDO,296.4,0.39705291359678496
23376,2020-10-26 00:00:00,1050,1050,TRANSFER ITAU 26/10/2020,RAFAELA,518.9,0.4941904761904762
23377,2020-10-26 00:00:00,1030.94,1030.94,"FALTAM R$ 361,14 - CREDITO 4 X ",SERGIO,474.08,0.4598521737443498
23378,2020-10-26 00:00:00,3087.82,3087.82,CREDITO 4 X ,JOSE CARLOS / GERALDO,1431.86,0.46371226302051277
23379,2020-10-26 00:00:00,11350.83,10783.29,TRANSFER BRAD EM 06/11/2020,PRIMOSUL,2856.39,0.2648903998686857
23380,2020-10-26 00:00:00,594,575,DEBITO,ERASMO,230.85,0.40147826086956523
23381,2020-10-27 00:00:00,69,67,DINHEIRO,01 B 3/8 E 01 TORCIDO,19.2,0.2865671641791045
23382,2020-10-27 00:00:00,60,60,DINHEIRO,01 B 5/16 01 TORCIDO,26.5,0.44166666666666665
23383,2020-10-27 00:00:00,10,10,DINHEIRO,01 KG 15X15 AÇO,6.24,0.624
23384,2020-10-27 00:00:00,1464,1408,DINHEIRO,HAMILTON,595.2,0.4227272727272728
23385,2020-10-27 00:00:00,528,528,DEBITO,REGINA,177.6,0.33636363636363636
23386,2020-10-27 00:00:00,2058.96,2058.96,CREDITO,EDUARDO,1194.06,0.579933558689824
23387,2020-10-27 00:00:00,22,22,CREDITO ,6 METROS FERRO 5/16,9.75,0.4431818181818182
23388,2020-10-27 00:00:00,29,28,DINHEIRO,01 B 1/4,13.1,0.46785714285714286
23389,2020-10-27 00:00:00,57,55,DINHEIRO,03 MTS 5/16 9X15,25.51,0.46381818181818185
23390,2020-10-27 00:00:00,182,182,DINHEIRO,WILSON - VIZINHO,76.43,0.41994505494505496
23391,2020-10-27 00:00:00,1204,1204,CREDITO,C & W / PROMOÇÃO,443.9,0.368687707641196
23392,2020-10-27 00:00:00,22,22,DEBITO,1 METRO 3/8 9X15,7.4,0.33636363636363636
23393,2020-10-27 00:00:00,16,15,DINHEIRO,01 KG 17X21,7.9,0.5266666666666667
23394,2020-10-27 00:00:00,199,200,DINHEIRO,MARCELO,89.5,0.4475
23395,2020-10-27 00:00:00,1105.5,1060,DINHEIRO,JURANDIR,394.3,0.37198113207547173
23396,2020-10-27 00:00:00,110,110,A RECEBER ,LUCIANO - PM,37.25,0.3386363636363636
23397,2020-10-28 00:00:00,125.4,125.4,DINHEIRO EM 18/12/2020,ALFA,38.1,0.3038277511961722
23398,2020-10-28 00:00:00,220,220, CREDITO 02 X ,KLEBER - 9METROS 3/8 9X15,88.6,0.4027272727272727
23399,2020-10-28 00:00:00,16,16,DINHEIRO,1 KG. PREGO 18X27,8.9,0.55625
23400,2020-10-28 00:00:00,32,32,DINHEIRO,2 KG. ARAME ,14.0,0.4375
23401,2020-10-28 00:00:00,1629,1580,DEBITO,MARISA,571.8,0.3618987341772152
23402,2020-10-28 00:00:00,7335,7335,TRANSFERS BRADESCO,MINERAÇÃO CAIEIRAS,2175.0,0.2965235173824131
23403,2020-10-28 00:00:00,0,0,CANCELADO,MARTINHO,0.0,
23404,2020-10-28 00:00:00,4035,4035,CREDITO 4 X ,AMANDA - VALINHOS,1278.5,0.3168525402726146
23405,2020-10-28 00:00:00,2052,2052,DEPOSITO CAIXA EM 28/10/2020,ORGANIZAÇÃO ANIDESP,957.84,0.4667836257309942
23406,2020-10-28 00:00:00,660,660,DINHEIRO,MACHO,399.32,0.605030303030303
23407,2020-10-28 00:00:00,693,650,DINHEIRO,"PORTUGA 9 3/8 9X15 - 3,50",190.1,0.29246153846153844
23408,2020-10-28 00:00:00,198,198,DEBITO,09 MTS 3/8 9X15,66.6,0.3363636363636363
23409,2020-10-28 00:00:00,16,16,DINHEIRO,01 KG ARAME,7.0,0.4375
23410,2020-10-28 00:00:00,32,32,PAGO CREDITO,EDSON - 1 18X27 + 1 AÇO 17X21,17.9,0.559375
23411,2020-10-28 00:00:00,265.8,265.8,CHEQUE,CCM,75.6,0.28442437923250563
23412,2020-10-28 00:00:00,2209,2209,"TRANSFER ITAU 09/11 $ 1.540,90 + $ 668,10 CREDITO ULTIMO PEDID",WILLIAM,811.55,0.3673834314169307
23413,2020-10-29 00:00:00,27,26,DINHEIRO,01 TABUA DE 30CM,8.83,0.3396153846153846
23414,2020-10-29 00:00:00,123.1,123.1,CREDITO,2 BARRAS 3/8 + 10 9X15,41.7,0.33874898456539404
23415,2020-10-29 00:00:00,82,80,DINHEIRO,3 MTS 3/8 9X15 / 01 TORCIDO,27.2,0.33999999999999997
23416,2020-10-29 00:00:00,1425.8,1320,DINHEIRO E TRANSFER CAIXA 04/11,MARTINHO,384.8,0.2915151515151515
23417,2020-10-29 00:00:00,3114.5,3114.5,BOLETOS,ALTO DA LAPA,1467.41,0.4711542783753412
23418,2020-10-29 00:00:00,190,190,CREDITO,05 TELAS 20X20 - PELEGRINO,55.0,0.2894736842105263
23418 B,2020-10-29 00:00:00,87,87,A RECEBER ,SERGIO - 2 BARRAS 5/16,38.0,0.4367816091954023
23419,2020-10-29 00:00:00,135,135,DINHEIRO,10 KG ARAME - CEARA,45.0,0.3333333333333333
23420,2020-10-29 00:00:00,105,105,CREDITO,02 B 3/8,27.4,0.26095238095238094
23421,2020-10-29 00:00:00,1240,1178,TRANSFER ITAU 29/10/2020,PAULO - ARARIBA,537.0,0.45585738539898135
23422,2020-10-29 00:00:00,12604,12604,CREDITO 4 X ,RODRIGO,4262.0,0.33814662012059665
23423,2020-10-29 00:00:00,342,342,CHEQUE,AABM,99.0,0.2894736842105263
23424,2020-10-29 00:00:00,758,758,CREDITO 3 X ,JOSE BARBOSA / CAIO,262.0,0.34564643799472294
23425,2020-10-29 00:00:00,87,85,DINHEIRO,2 BARRAS 5/16,36.0,0.4235294117647059
23426,2020-10-29 00:00:00,8,8,DINHEIRO,1 SARRAFO 10 CM,2.76,0.345
23427,2020-10-30 00:00:00,188.1,188.1,DINHEIRO EM 18/12/2020,ALFA,57.15,0.3038277511961722
23428,2020-10-30 00:00:00,160,150,DINHEIRO,OBRA ARARIBA - 10 KG ARAME,60.0,0.4
23429,2020-10-30 00:00:00,1928.15,1928.15,CREDITO 4 X ,SERGIO,940.24,0.4876384098747504
23430,2020-10-30 00:00:00,608.58,608.58,CHEQUE E E DINHEIRO,SALVADOR,276.68,0.45463209438364716
23431,2020-10-30 00:00:00,390,390,DINHEIRO,UFS - 5 BARRAS 3/8 + 10 ARAME ,106.0,0.2717948717948718
23432,2020-10-31 00:00:00,338,338,CREDITO,04 B 1/2- APOIO TINTAS,124.4,0.3680473372781065
23433,2020-10-31 00:00:00,297,297,CREDITO,EMERSON,114.8,0.3865319865319865
23434,2020-10-31 00:00:00,440,440,DINHEIRO,DIOGO,149.0,0.3386363636363636
23435,2020-10-31 00:00:00,2622,2490,TRANSFER ITAU 03/11/2020,HOBRAS,879.0,0.3530120481927711
23436,2020-10-31 00:00:00,156,156,TRANSFER ITAU 03/11/2020,MARCOS,65.64,0.4207692307692308
Meta,,218000,,, SALÁRIOS + SÁBADOS,14277.5,
Percentual atingido,,1.9256149999999992,,  ,,,
Meta diária,,10380.952380952382,,,,137454.73999999996,27490.947999999993
23294,2020-10-19 00:00:00,94435.4,94435.4,BOLETO,CYRELA,20946.67,0.2218095121109245
23437,2020-11-03 00:00:00,219.45,219.45,DINHEIRO EM 18/12/2020,ALFA,67.1,0.3057644110275689
23438,2020-11-03 00:00:00,41.8,41.8,DINHEIRO EM 18/12/2020,ALFA,12.78,0.30574162679425837
23439,2020-11-03 00:00:00,93,93,DINHEIRO,19 MTS B 3/8 FERNANDO - VIZINHO,32.58,0.35032258064516125
23440,2020-11-03 00:00:00,178,178,DEBITO,6 TABUAS 30 + 1 ARAME ,53.74,0.30191011235955056
23441,2020-11-03 00:00:00,75.5,75.5,CREDITO,01 B 5/16 01 17X21 E 01 TORCIDO,34.9,0.46225165562913906
23442,2020-11-03 00:00:00,16,16,DINHEIRO,01 KG ARAME,7.0,0.4375
23443,2020-11-03 00:00:00,667,667,TRANSFER ITAU 12/11/2020,EDILSON,176.02,0.26389805097451274
23444,2020-11-03 00:00:00,70,70,DINHEIRO,MACHO - 1 COMPOUND + 1 ARAME,27.49,0.3927142857142857
23445,2020-11-03 00:00:00,142.5,142.5,CREDITO 2 X ,"GILVAN - 3 - 5/16 9X15 - 2,50",67.8,0.4757894736842105
23446,2020-11-03 00:00:00,44132.78,41926.14,TRANSFERS BRADESCO,GAZZOTTI,20253.72,0.4830809609470369
23447,2020-11-03 00:00:00,105.3,105.3,TRANSFER ITAU 03/11,JANIO - 3 BARRAS 3/8,29.0,0.2754036087369421
23448,2020-11-03 00:00:00,132,132,DINHEIRO E DEBITO,ROSELI,44.94,0.34045454545454545
23449,2020-11-03 00:00:00,3202.5,3202.5,CREDITO 4 X ,RODRIGO,1626.8,0.5079781420765027
23450,2020-11-03 00:00:00,136.64,136.64,DEBITO,OSEIAS,44.5,0.3256733021077284
23451,2020-11-03 00:00:00,8537.15,8110.29,TRANSFER ITAU 03/11/2020,ISRAEL ,4188.18,0.5164032358892222
23452,2020-11-03 00:00:00,220,220,DEBITO,"MACHO - 2 3/8 9X20 - 5,00",74.9,0.34045454545454545
23453,2020-11-03 00:00:00,32,32,DEBITO,1 ARAME + 1 18X27,14.0,0.4375
23454,2020-11-03 00:00:00,3771.1,3771.1,TRANSFERS BRADESCO,MINERAÇÃO CAIEIRAS,1297.76,0.3441330115881308
23455,2020-11-03 00:00:00,978.6,978.6,CHEQUE E DINHEIRO,CHARLES,591.5,0.6044349070100143
23456,2020-11-04 00:00:00,648.4,648.4,"FALTAM R$ 532,20 - DINHEIRO EM 28/11",WILSON,264.42,0.4078038247995065
23457,2020-11-04 00:00:00,198,198,CREDITO,"APOIO TINTAS - 3 3/8 9X15 - 3,00",67.41,0.34045454545454545
23458,2020-11-04 00:00:00,501.6,501.6,CHEQUE,AABM,153.36,0.30574162679425837
23459,2020-11-04 00:00:00,10,10,DINHEIRO,3 MTS B 5/16,3.88,0.388
23460,2020-11-04 00:00:00,19.5,19.5,DEBITO,30 ESTRIBOS 9X15,10.5,0.5384615384615384
23461,2020-11-04 00:00:00,99,99,DEBITO,"01 3/8 9X20 6F 3,00M",35.82,0.3618181818181818
23462,2020-11-04 00:00:00,492,480,TRANSFER ITAU 04/11,E C B CONTRUÇÕES,147.15,0.3065625
23463,2020-11-04 00:00:00,858,840,DEBITO,MARIA LUCIA,305.13,0.36325
23464,2020-11-04 00:00:00,675,675,CHEQUE E E DINHEIRO,SALVADOR,338.95,0.5021481481481481
23465,2020-11-04 00:00:00,198,198,CREDITO 02X,09 MTS 3/8 9X15,67.41,0.34045454545454545
23466,2020-11-04 00:00:00,6555,6300,TRANSFER BRADESCO 04/11,MAURICIO,2115.93,0.33586190476190475
23467,2020-11-04 00:00:00,384,375,DEBITO,03 B 3/8 E 05 TELAS 20X20,125.5,0.33466666666666667
23468,2020-11-04 00:00:00,212,200,"$100,00 $ E $100,00 DEBITO",04 BARRAS 3/8,47.4,0.237
23469,2020-11-04 00:00:00,712.2,680,DINHEIRO,KANGURUS,250.34,0.36814705882352944
23470,2020-11-04 00:00:00,433.67,433.67,CHEQUE,AABM,135.77,0.31307215163603663
23471,2020-11-05 00:00:00,83.6,83.6,DINHEIRO EM 18/12/2020,ALFA,25.56,0.30574162679425837
23472,2020-11-05 00:00:00,125.4,125.4,DINHEIRO EM 18/12/2020,ALFA,38.34,0.30574162679425837
23473,2020-11-05 00:00:00,1864.8,1800,DINHEIRO,MURALHA,756.48,0.4202666666666667
23474,2020-11-05 00:00:00,250.8,250.8,CHEQUE,CCM,76.68,0.30574162679425837
23475,2020-11-05 00:00:00,463,463,CREDITO,ERICK,163.04,0.3521382289416847
23476,2020-11-05 00:00:00,13,13,DEBITO,"5,50M B 1/4",6.18,0.47538461538461535
23477,2020-11-05 00:00:00,658.9,658.9,CREDITO,PELEGRINO,175.85,0.2668842009409622
23478,2020-11-05 00:00:00,1187.5,1187.5,CREDITO 3 X ,JOSE BARBOSA,427.2,0.35974736842105265
23479,2020-11-05 00:00:00,376,376,CREDITO 3 X ,NETO,151.0,0.4015957446808511
23480,2020-11-05 00:00:00,75,75,DEBITO,"9,60M B 1/2",32.28,0.4304
23481,2020-11-05 00:00:00,1493.3,1400,TRANSFER CAIXA EM 05/11/2020,VALESKA,359.47,0.2567642857142857
23482,2020-11-05 00:00:00,495,490,DINHEIRO,MARIA LUCIA,161.63,0.32985714285714285
23483,2020-11-05 00:00:00,316,316,DEBITO ,CICERO,110.08,0.34835443037974684
23484,2020-11-05 00:00:00,6829.02,6829.09,CREDITO 3 X ,TEMAC,3857.45,0.5648556396240202
23485,2020-11-05 00:00:00,121,121,DINHEIRO,MARISA,43.18,0.3568595041322314
23486,2020-11-06 00:00:00,27,27,DINHEIRO,1 TABUA 30 CM,7.79,0.2885185185185185
23487,2020-11-06 00:00:00,96.5,96.5,DINHEIRO,"1 COL 3/8 9X15 - 2,00 + 1 BARRA 3/8",29.33,0.3039378238341969
23488,2020-11-06 00:00:00,1058,1058,CHEQUE,AABM,344.43,0.32554820415879016
23489,2020-11-06 00:00:00,43.5,43.5,DINHEIRO,1 BARRA 5/16,19.0,0.4367816091954023
23490,2020-11-06 00:00:00,3028,3028,CREDITO,E C B CONTRUÇÕES,1623.41,0.5361327608982828
23491,2020-11-06 00:00:00,970,970,DINHEIRO,CONSTRUIPE,391.0,0.40309278350515465
23492,2020-11-06 00:00:00,1221.3,1221.3,TRANSFER BRAD 13/11/2020,INOVE MOEMA,587.63,0.4811512322934578
23493,2020-11-06 00:00:00,10,10,DINHEIRO,2 SARRAFOS 05 CM ,4.76,0.476
23494,2020-11-06 00:00:00,16,16,DEBITO,1 KG. ARAME ,5.1,0.31875
23495,2020-11-06 00:00:00,956.4,956.4,CHEQUE,CCM,325.16,0.33998327059807615
23496,2020-11-06 00:00:00,287.4,287.4,CREDITO 2X ,ERICK,124.46,0.43305497564370216
23497,2020-11-06 00:00:00,630,630,DEBITO,5 TELAS 4.2 10X10,293.95,0.46658730158730155
23498,2020-11-06 00:00:00,2650,2500,TRANSFER ITAU 06/11/2020,JUNIOR,592.5,0.237
23499,2020-11-06 00:00:00,140,140,DEBITO,6 DE 20 + 8 DE 05,52.88,0.3777142857142857
23500,2020-11-06 00:00:00,2461.41,2338.34,DEPOSITO CAIXA,LAR CONSTRUTORA,1413.23,0.6043731878169983
23501,2020-11-07 00:00:00,27.4,27.4,DEBITO,2 PONTALETES,9.44,0.3445255474452555
23502,2020-11-07 00:00:00,25,25,DEBITO,6 METROS FERRO 3/8,5.93,0.2372
23503,2020-11-07 00:00:00,48,48,DINHEIRO,8 METROS TRELIÇA H-8,24.56,0.5116666666666666
23504,2020-11-07 00:00:00,4436.21,4436.21,TRANSFERS BRADESCO,MINERAÇÃO CAIEIRAS,1406.22,0.3169867972886766
23505,2020-11-09 00:00:00,198,198,DINHEIRO EM 28/11,WILSON,85.7,0.43282828282828284
23506,2020-11-09 00:00:00,165,165,DINHEIRO,3 BARRAS 3/8 + 1 BARRA 3/16,41.19,0.24963636363636363
23507,2020-11-09 00:00:00,45,45,CREDITO ,1 TELA 3.4 20X20,16.0,0.35555555555555557
23508,2020-11-09 00:00:00,4521.06,4295.01,TRANSFER BRADESCO EM 09/11,CAMILO - SAÚDE,2106.23,0.49039001073338595
23509,2020-11-09 00:00:00,175.5,175,DINHEIRO,JOSEMIR,63.94,0.36537142857142857
23510,2020-11-09 00:00:00,99,100,DINHEIRO,"1 6 F 3/8 9X20 - 3,00",36.82,0.3682
23511,2020-11-09 00:00:00,1617,1536,TRANSFER ITAU 09/11/2020,JUNIOR,843.0,0.548828125
23512,2020-11-09 00:00:00,76,76,CHEQUE,AABM,18.0,0.23684210526315788
23513,2020-11-09 00:00:00,32718,32718,TRANSFER CAIXA EM 09/11/2020,SUPERMERCADO X,8854.92,0.2706436823766734
23514,2020-11-09 00:00:00,320,320,DINHEIRO,GENILTON,132.8,0.41500000000000004
23515,2020-11-09 00:00:00,385,365,DINHEIRO,KANGURUS,131.08,0.3591232876712329
23515,2020-11-09 00:00:00,27,27,DEBITO,01 TABUA DE 30CM,7.79,0.2885185185185185
23516,2020-11-09 00:00:00,363.6,360,TRANSFER ITAU 09/11/2020,SANDRA,135.34,0.37594444444444447
23517,2020-11-09 00:00:00,2536.5,2536.5,TRANSFER BRAD EM 18/11,DEPOSITO SANTO ANTONIO,815.37,0.3214547604967475
23518,2020-11-09 00:00:00,385,366,DEBITO,RENATO,131.08,0.3581420765027323
23519,2020-11-09 00:00:00,266.5,250,DINHEIRO,TIAGO,86.48,0.34592
23520,2020-11-09 00:00:00,2430.5,2430.5,"CREDITO DE $ 1.296,53 + R$ 1.133,97 ITAU 09/11",TASSIA,1310.0,0.5389837481999589
23521,2020-11-09 00:00:00,252,240,SAFRA PIX ,CELSO DE ARAUJO,146.52,0.6105
23522,2020-11-10 00:00:00,400.6,400.6,TRANSFER ITAU 16/11/2020,WILLIAM,127.9,0.31927109335996007
23523,2020-11-10 00:00:00,264,264,DEBITO E CREDITO,WILLIAM,89.88,0.34045454545454545
23524,2020-11-10 00:00:00,250.8,250.8,DINHEIRO EM 18/12/2020,ALFA,76.68,0.30574162679425837
23525,2020-11-10 00:00:00,2611,2611,CREDITO 4 X ,LICINIO,845.13,0.323680582152432
23526,2020-11-10 00:00:00,15,15,DINHEIRO EM 28/11,WILSON - VIZINHO - 3 CX TETO ,11.01,0.734
23527,2020-11-10 00:00:00,540,500,TRANSFER BRAD EM 10/11/2020,LUIS KANEKO,112.35,0.22469999999999998
23528,2020-11-10 00:00:00,275,275,DINHEIRO E CREDITO 2 X ,LEANDRO,93.63,0.34047272727272726
23529,2020-11-10 00:00:00,169,169,CHEQUE,AABM,48.9,0.2893491124260355
23530,2020-11-10 00:00:00,66,66,DINHEIRO,11 METROS FERRO 3/8,24.26,0.3675757575757576
23531,2020-11-11 00:00:00,90,90,DEBITO,02 TELAS 20X20,32.0,0.35555555555555557
23532,2020-11-11 00:00:00,919.6,919.6,DINHEIRO EM 18/12/2020,ALFA,281.16,0.30574162679425837
23533,2020-11-11 00:00:00,102,102,DINHEIRO EM 18/12/2020,ALFA,43.78,0.4292156862745098
23534,2020-11-11 00:00:00,54,54,DEBITO,02 TABUAS DE 30CM,15.58,0.2885185185185185
23535,2020-11-11 00:00:00,121.15,120,CREDITO,DOMINGOS,43.72,0.36433333333333334
23536,2020-11-11 00:00:00,1019.95,1019.95,"FALTAM R$ 265,15 - CHEQUES E CREDITO 2 X",WILSON - VIZINHO,447.38,0.43862934457571445
23537,2020-11-11 00:00:00,13,13,DEBITO,02 MTS B 3/8 E 01 MT B 5/16,4.6,0.3538461538461538
23538,2020-11-11 00:00:00,618.9,618.9,"FALTAM R$ 25,00",JORGE,268.04,0.43309096784617873
23539,2020-11-11 00:00:00,64,60,DEBITO,04 KG 18X27,31.6,0.5266666666666667
23540,2020-11-11 00:00:00,188,180,DINHEIRO,GOMES,63.23,0.35127777777777774
23541,2020-11-11 00:00:00,106.2,106.2,CHEQUE,AABM,46.44,0.43728813559322033
23542,2020-11-11 00:00:00,1125.6,1125.6,"TRANSFER ITAU 11/11/2020 + $  472,00 12/11",NATY,469.34,0.41696872778962335
23543,2020-11-11 00:00:00,522,522,DINHEIRO,FERNANDO,253.8,0.48620689655172417
23544,2020-11-11 00:00:00,407.58,407.58,CREDITO,SERGIO,174.25,0.42752343098287454
23545,2020-11-11 00:00:00,36.2,35,DINHEIRO,02 PONTALETES E 01 SARRAFO DE 10CM,11.46,0.32742857142857146
23546,2020-11-11 00:00:00,673.5,650,DEBITO,LUANA / MARCELO,269.5,0.4146153846153846
23547,2020-11-11 00:00:00,647,647,CREDITO 3 X ,SONIA,216.78,0.3350540958268934
23548,2020-11-11 00:00:00,1254,1254,BOLETO,ALTO DA LAPA,383.4,0.30574162679425837
23549,2020-11-11 00:00:00,82,82,CREDITO,"2 3/8 9X15 - 1,50 + 1 ARAME",27.57,0.336219512195122
23550,2020-11-11 00:00:00,424,424,CREDITO,8 BARRAS 3/8,118.8,0.280188679245283
23551,2020-11-11 00:00:00,251.8,251.8,CREDITO 02X,LICINIO,84.72,0.33645750595710877
23552,2020-11-11 00:00:00,109,109,"TRANSFER ITAU 09/12/2020 - $ 673,00",JUNIOR,49.48,0.4539449541284403
23553,2020-11-12 00:00:00,8564.5,8100,"ITAU 13/11/2020 - FALTAM R$ 4.100,00 ITAU 07/12/2020",OCHOA CONSTRUÇÕES,4275.68,0.5278617283950617
23554,2020-11-12 00:00:00,1104,1075,DEBITO,GRAÇA,402.64,0.3745488372093023
23554 B,2020-11-12 00:00:00,413,413,DEBITO,FRANCISCO COSTA,138.35,0.3349878934624697
23555,2020-11-12 00:00:00,847,820,"CREDITO 3 X + ITAU 13/11/2020 480,00",CLAUDIO / RENATA,288.34,0.3516341463414634
23556,2020-11-12 00:00:00,8707,8707,CREDITO 4 X ,JAQUELINE - SUMARE,3625.3,0.41636614218444934
23557,2020-11-13 00:00:00,323,286.85,TRANSFER CAIXA EM 16/11/2020,MARTINHO,102.33,0.35673697054209513
23558,2020-11-13 00:00:00,449,449,CREDITO 3 X ,CESAR,149.67,0.3333407572383073
23559,2020-11-13 00:00:00,1408,1300,TRANSFER ITAU 16/11/2020,EDINAEL,493.9,0.3799230769230769
23560,2020-11-13 00:00:00,132,132,CREDITO,"2 COL 3/8 9X15 - 3,00",44.94,0.34045454545454545
23561,2020-11-13 00:00:00,25,25,DINHEIRO,6 METROS FERRO 5/16,12.75,0.51
23562,2020-11-13 00:00:00,551.9,551.9,DINHEIRO EM 18/12/2020,ALFA,145.13,0.26296430512774055
23563,2020-11-13 00:00:00,6384,6384,CREDITO 5 X ,LIVIA,2393.7,0.37495300751879695
23564,2020-11-13 00:00:00,228,228,DINHEIRO,GUILHERME,108.48,0.47578947368421054
